id,categoria,valor,quantidade,data,regiao,status
9380,C,95.51035691073145,70,2023-01-07 12:20:00,Oeste,Pendente
9381,D,119.76098629226684,35,2023-01-07 12:21:00,Leste,Ativo
9382,A,170.2735262613092,16,2023-01-07 12:22:00,Oeste,Ativo
9383,E,106.7718749957843,31,2023-01-07 12:23:00,Norte,Ativo
9384,A,112.08095318757111,82,2023-01-07 12:24:00,Leste,Ativo
9385,D,80.49688107593889,14,2023-01-07 12:25:00,Oeste,Ativo
9386,C,104.29598029958608,25,2023-01-07 12:26:00,Norte,Ativo
9387,A,92.53976697033717,79,2023-01-07 12:27:00,Norte,Pendente
9388,A,115.57621537055779,90,2023-01-07 12:28:00,Sul,Pendente
9389,E,71.47921341365884,75,2023-01-07 12:29:00,Norte,Inativo
9390,E,78.5297790620675,71,2023-01-07 12:30:00,Leste,Ativo
9391,A,123.60038625391945,18,2023-01-07 12:31:00,Leste,Ativo
9392,A,104.19976388160993,50,2023-01-07 12:32:00,Oeste,Pendente
9393,E,126.47649225441816,20,2023-01-07 12:33:00,Leste,Ativo
9394,D,107.27489288320538,56,2023-01-07 12:34:00,Norte,Ativo
9395,B,110.19558261387569,2,2023-01-07 12:35:00,Oeste,Ativo
9396,B,93.8099323448041,26,2023-01-07 12:36:00,Norte,Pendente
9397,A,96.12745280752706,23,2023-01-07 12:37:00,Sul,Ativo
9398,E,119.28834916240699,32,2023-01-07 12:38:00,Oeste,Ativo
9399,C,97.1352891617288,13,2023-01-07 12:39:00,Sul,Inativo
9400,C,123.67070889537206,13,2023-01-07 12:40:00,Oeste,Ativo
9401,B,97.80292724389801,17,2023-01-07 12:41:00,Leste,Pendente
9402,D,76.40721131310633,89,2023-01-07 12:42:00,Norte,Ativo
9403,B,74.58487090156605,58,2023-01-07 12:43:00,Oeste,Pendente
9404,A,96.56527982209865,86,2023-01-07 12:44:00,Leste,Ativo
9405,D,118.31479638315089,27,2023-01-07 12:45:00,Leste,Ativo
9406,C,86.69816103836426,17,2023-01-07 12:46:00,Leste,Pendente
9407,E,114.63572972784436,90,2023-01-07 12:47:00,Sul,Ativo
9408,E,102.01470492635036,38,2023-01-07 12:48:00,Leste,Ativo
9409,A,112.12419552035205,14,2023-01-07 12:49:00,Oeste,Ativo
9410,B,94.20625654492898,14,2023-01-07 12:50:00,Sul,Ativo
9411,A,103.66019900747975,12,2023-01-07 12:51:00,Norte,Inativo
9412,E,118.77486350113145,69,2023-01-07 12:52:00,Leste,Ativo
9413,C,99.65657122823582,68,2023-01-07 12:53:00,Oeste,Ativo
9414,E,89.50290440131344,55,2023-01-07 12:54:00,Oeste,Ativo
9415,D,63.645092250029556,63,2023-01-07 12:55:00,Sul,Ativo
9416,E,110.83064992910892,29,2023-01-07 12:56:00,Norte,Ativo
9417,E,84.5669081225611,89,2023-01-07 12:57:00,Sul,Inativo
9418,D,89.58901765893167,45,2023-01-07 12:58:00,Leste,Ativo
9419,B,78.5828540889674,4,2023-01-07 12:59:00,Norte,Inativo
9420,E,95.39830476777288,16,2023-01-07 13:00:00,Norte,Inativo
9421,A,141.9508783009413,66,2023-01-07 13:01:00,Norte,Ativo
9422,E,107.04078220015236,23,2023-01-07 13:02:00,Sul,Inativo
9423,A,87.11723684292969,68,2023-01-07 13:03:00,Oeste,Inativo
9424,D,90.87393215007529,20,2023-01-07 13:04:00,Sul,Inativo
9425,E,71.2254050010726,17,2023-01-07 13:05:00,Oeste,Ativo
9426,D,77.38776152098842,52,2023-01-07 13:06:00,Sul,Ativo
9427,D,74.20966561398184,6,2023-01-07 13:07:00,Oeste,Pendente
9428,B,105.40664166322667,82,2023-01-07 13:08:00,Oeste,Inativo
9429,E,108.93423798541832,84,2023-01-07 13:09:00,Norte,Ativo
9430,A,101.55196939682156,39,2023-01-07 13:10:00,Oeste,Pendente
9431,A,107.39681381506091,34,2023-01-07 13:11:00,Leste,Pendente
9432,E,84.67593819309262,54,2023-01-07 13:12:00,Leste,Ativo
9433,B,77.03446331210846,88,2023-01-07 13:13:00,Oeste,Ativo
9434,B,76.9076635129127,82,2023-01-07 13:14:00,Oeste,Ativo
9435,B,76.02147857072606,94,2023-01-07 13:15:00,Oeste,Pendente
9436,A,107.17349412102287,65,2023-01-07 13:16:00,Oeste,Ativo
9437,D,140.27396699069706,87,2023-01-07 13:17:00,Norte,Ativo
9438,B,79.05451919817921,29,2023-01-07 13:18:00,Leste,Inativo
9439,A,93.16108376337496,41,2023-01-07 13:19:00,Norte,Ativo
9440,A,104.05786758532251,63,2023-01-07 13:20:00,Leste,Ativo
9441,D,94.41983956983938,32,2023-01-07 13:21:00,Oeste,Ativo
9442,E,106.65900400980244,66,2023-01-07 13:22:00,Leste,Ativo
9443,E,88.49218241325707,45,2023-01-07 13:23:00,Leste,Ativo
9444,B,86.39330977641869,17,2023-01-07 13:24:00,Sul,Ativo
9445,B,96.3531927343276,43,2023-01-07 13:25:00,Sul,Inativo
9446,D,106.5312286067626,66,2023-01-07 13:26:00,Oeste,Ativo
9447,B,125.64984074549204,68,2023-01-07 13:27:00,Norte,Ativo
9448,D,107.53270752359632,34,2023-01-07 13:28:00,Sul,Inativo
9449,A,94.95686298328843,1,2023-01-07 13:29:00,Oeste,Ativo
9450,B,116.61587846206619,23,2023-01-07 13:30:00,Norte,Ativo
9451,A,120.00201794411163,6,2023-01-07 13:31:00,Sul,Ativo
9452,C,93.93306162360291,16,2023-01-07 13:32:00,Leste,Ativo
9453,D,97.08094004341932,2,2023-01-07 13:33:00,Sul,Inativo
9454,C,91.45793967395745,76,2023-01-07 13:34:00,Oeste,Inativo
9455,B,116.41806610871716,27,2023-01-07 13:35:00,Sul,Inativo
9456,A,101.48381141359103,19,2023-01-07 13:36:00,Sul,Inativo
9457,B,71.88962137764472,28,2023-01-07 13:37:00,Norte,Ativo
9458,C,108.12317660261128,35,2023-01-07 13:38:00,Norte,Ativo
9459,B,129.79270566776688,68,2023-01-07 13:39:00,Leste,Ativo
9460,E,131.37204212875847,49,2023-01-07 13:40:00,Oeste,Ativo
9461,C,90.41785807606175,7,2023-01-07 13:41:00,Leste,Ativo
9462,B,86.06780631615513,37,2023-01-07 13:42:00,Leste,Ativo
9463,A,137.95736151598248,25,2023-01-07 13:43:00,Sul,Ativo
9464,B,131.33407442888088,41,2023-01-07 13:44:00,Leste,Ativo
9465,A,109.34605402589763,81,2023-01-07 13:45:00,Norte,Ativo
9466,E,65.7561527975521,62,2023-01-07 13:46:00,Leste,Ativo
9467,B,87.87358829524486,41,2023-01-07 13:47:00,Oeste,Ativo
9468,E,78.12882628689025,14,2023-01-07 13:48:00,Leste,Ativo
9469,C,136.24712585018986,54,2023-01-07 13:49:00,Oeste,Ativo
9470,A,69.48840149632237,2,2023-01-07 13:50:00,Oeste,Ativo
9471,C,136.07297192575052,88,2023-01-07 13:51:00,Leste,Ativo
9472,A,97.88950345347821,79,2023-01-07 13:52:00,Leste,Ativo
9473,E,76.04601298249639,48,2023-01-07 13:53:00,Leste,Ativo
9474,D,119.73596870074078,51,2023-01-07 13:54:00,Oeste,Pendente
9475,B,112.58988311999182,97,2023-01-07 13:55:00,Norte,Ativo
9476,E,74.6755467132408,55,2023-01-07 13:56:00,Sul,Pendente
9477,A,99.49513882673033,12,2023-01-07 13:57:00,Leste,Ativo
9478,A,127.51136782394666,83,2023-01-07 13:58:00,Sul,Ativo
9479,A,91.80192954410992,69,2023-01-07 13:59:00,Leste,Inativo
9480,A,133.5945695274421,1,2023-01-07 14:00:00,Oeste,Ativo
9481,B,85.10434299765697,59,2023-01-07 14:01:00,Oeste,Ativo
9482,C,67.55947243424932,73,2023-01-07 14:02:00,Sul,Ativo
9483,D,100.90431434195018,34,2023-01-07 14:03:00,Norte,Inativo
9484,B,70.78714600644363,93,2023-01-07 14:04:00,Oeste,Ativo
9485,A,102.49774579802022,46,2023-01-07 14:05:00,Sul,Ativo
9486,B,100.10286282948935,59,2023-01-07 14:06:00,Oeste,Pendente
9487,E,84.82146918361525,66,2023-01-07 14:07:00,Leste,Ativo
9488,A,137.57364959676715,19,2023-01-07 14:08:00,Sul,Ativo
9489,D,99.92048657426834,28,2023-01-07 14:09:00,Sul,Ativo
9490,A,117.2873069277919,99,2023-01-07 14:10:00,Leste,Ativo
9491,D,118.57435664456415,40,2023-01-07 14:11:00,Sul,Ativo
9492,D,135.22022460668038,57,2023-01-07 14:12:00,Leste,Ativo
9493,C,75.81162664569823,51,2023-01-07 14:13:00,Norte,Ativo
9494,C,64.85054755815382,22,2023-01-07 14:14:00,Leste,Ativo
9495,B,134.48041431131008,68,2023-01-07 14:15:00,Norte,Ativo
9496,B,111.62241890327448,8,2023-01-07 14:16:00,Sul,Pendente
9497,D,102.52622027602732,60,2023-01-07 14:17:00,Leste,Ativo
9498,A,97.33404866012143,65,2023-01-07 14:18:00,Sul,Ativo
9499,E,93.78706236303437,36,2023-01-07 14:19:00,Norte,Ativo
9500,E,117.22332471964361,71,2023-01-07 14:20:00,Oeste,Ativo
9501,A,71.12459888846917,89,2023-01-07 14:21:00,Oeste,Pendente
9502,A,109.54662912846383,29,2023-01-07 14:22:00,Oeste,Ativo
9503,C,120.62632123866983,65,2023-01-07 14:23:00,Oeste,Ativo
9504,E,114.865042112461,56,2023-01-07 14:24:00,Oeste,Ativo
9505,D,98.57218728569677,82,2023-01-07 14:25:00,Norte,Ativo
9506,B,99.94675624034689,4,2023-01-07 14:26:00,Oeste,Inativo
9507,C,125.71386541144152,84,2023-01-07 14:27:00,Oeste,Ativo
9508,E,111.63840378876624,72,2023-01-07 14:28:00,Sul,Ativo
9509,A,135.10362008065428,91,2023-01-07 14:29:00,Leste,Ativo
9510,E,65.14606596422072,50,2023-01-07 14:30:00,Leste,Ativo
9511,D,118.13431367701767,39,2023-01-07 14:31:00,Leste,Ativo
9512,C,83.77462533038008,35,2023-01-07 14:32:00,Leste,Pendente
9513,A,98.54178064351682,25,2023-01-07 14:33:00,Norte,Ativo
9514,D,127.52012972727708,78,2023-01-07 14:34:00,Leste,Inativo
9515,B,79.95295780138994,44,2023-01-07 14:35:00,Sul,Ativo
9516,C,142.31226366662509,47,2023-01-07 14:36:00,Norte,Ativo
9517,D,122.1132145556634,40,2023-01-07 14:37:00,Oeste,Ativo
9518,D,111.58425884872051,31,2023-01-07 14:38:00,Sul,Pendente
9519,A,81.35926268825293,69,2023-01-07 14:39:00,Sul,Ativo
9520,B,96.40547270428395,81,2023-01-07 14:40:00,Oeste,Ativo
9521,D,92.83243803535463,74,2023-01-07 14:41:00,Oeste,Ativo
9522,C,75.35374947954602,43,2023-01-07 14:42:00,Sul,Inativo
9523,D,121.87531294856976,55,2023-01-07 14:43:00,Norte,Inativo
9524,E,91.9126934863935,16,2023-01-07 14:44:00,Oeste,Ativo
9525,C,96.48904162738002,68,2023-01-07 14:45:00,Leste,Inativo
9526,C,97.49925431359202,69,2023-01-07 14:46:00,Sul,Ativo
9527,D,95.71647793258862,42,2023-01-07 14:47:00,Sul,Ativo
9528,A,110.60917579878077,41,2023-01-07 14:48:00,Oeste,Ativo
9529,C,87.54654045366244,50,2023-01-07 14:49:00,Oeste,Ativo
9530,E,120.36637189117931,84,2023-01-07 14:50:00,Leste,Pendente
9531,A,88.08106577767529,6,2023-01-07 14:51:00,Leste,Ativo
9532,A,99.4294708378051,75,2023-01-07 14:52:00,Leste,Ativo
9533,A,73.8681278708738,53,2023-01-07 14:53:00,Leste,Inativo
9534,C,121.43327959089498,17,2023-01-07 14:54:00,Sul,Ativo
9535,A,126.51641433945571,57,2023-01-07 14:55:00,Oeste,Ativo
9536,D,114.3174300568718,67,2023-01-07 14:56:00,Norte,Ativo
9537,A,103.40828537623172,16,2023-01-07 14:57:00,Oeste,Ativo
9538,E,99.27712805558924,52,2023-01-07 14:58:00,Oeste,Ativo
9539,B,68.75530286699473,90,2023-01-07 14:59:00,Leste,Pendente
9540,E,72.90516681415447,88,2023-01-07 15:00:00,Leste,Ativo
9541,C,115.0099206505147,34,2023-01-07 15:01:00,Sul,Inativo
9542,A,96.38449814525151,84,2023-01-07 15:02:00,Leste,Ativo
9543,A,72.8155044547677,81,2023-01-07 15:03:00,Sul,Ativo
9544,D,71.8931910579014,20,2023-01-07 15:04:00,Oeste,Ativo
9545,A,112.69825842427312,80,2023-01-07 15:05:00,Oeste,Ativo
9546,E,117.47948952063427,56,2023-01-07 15:06:00,Oeste,Inativo
9547,C,69.32161288927531,51,2023-01-07 15:07:00,Sul,Ativo
9548,B,103.04125318306797,53,2023-01-07 15:08:00,Sul,Ativo
9549,A,107.75775434159773,49,2023-01-07 15:09:00,Sul,Ativo
9550,B,88.32679085389164,4,2023-01-07 15:10:00,Leste,Inativo
9551,A,124.79466615957244,18,2023-01-07 15:11:00,Norte,Pendente
9552,C,93.10495964642621,36,2023-01-07 15:12:00,Leste,Ativo
9553,E,65.66284954289262,35,2023-01-07 15:13:00,Norte,Ativo
9554,C,96.10717270838015,30,2023-01-07 15:14:00,Leste,Ativo
9555,B,127.359388040504,63,2023-01-07 15:15:00,Oeste,Inativo
9556,A,93.09090504764139,82,2023-01-07 15:16:00,Sul,Pendente
9557,B,79.06242994447001,21,2023-01-07 15:17:00,Leste,Ativo
9558,E,112.56416023592678,52,2023-01-07 15:18:00,Sul,Inativo
9559,C,105.16803431069266,96,2023-01-07 15:19:00,Leste,Ativo
9560,B,99.94137562987423,69,2023-01-07 15:20:00,Oeste,Inativo
9561,B,109.5424873957582,41,2023-01-07 15:21:00,Sul,Inativo
9562,E,86.16620681835164,54,2023-01-07 15:22:00,Oeste,Inativo
9563,A,87.99960836692078,87,2023-01-07 15:23:00,Norte,Ativo
9564,B,114.5504038771794,30,2023-01-07 15:24:00,Sul,Ativo
9565,E,80.6722348133744,91,2023-01-07 15:25:00,Leste,Inativo
9566,A,132.29811851943643,56,2023-01-07 15:26:00,Sul,Ativo
9567,A,124.58738367164344,79,2023-01-07 15:27:00,Norte,Ativo
9568,C,77.11767622752923,41,2023-01-07 15:28:00,Norte,Pendente
9569,E,129.51619290872668,14,2023-01-07 15:29:00,Leste,Ativo
9570,A,103.04387559602169,21,2023-01-07 15:30:00,Oeste,Ativo
9571,C,127.6957501473658,98,2023-01-07 15:31:00,Sul,Ativo
9572,D,102.66853829306908,90,2023-01-07 15:32:00,Oeste,Ativo
9573,E,96.45630249143228,25,2023-01-07 15:33:00,Oeste,Ativo
9574,D,94.37073649901308,50,2023-01-07 15:34:00,Leste,Ativo
9575,A,51.008159242171345,95,2023-01-07 15:35:00,Sul,Ativo
9576,E,118.54205931663205,53,2023-01-07 15:36:00,Norte,Ativo
9577,C,85.85798828247573,48,2023-01-07 15:37:00,Leste,Ativo
9578,A,119.19647905484739,70,2023-01-07 15:38:00,Oeste,Inativo
9579,E,133.47916219332112,48,2023-01-07 15:39:00,Norte,Ativo
9580,E,88.44885950953977,4,2023-01-07 15:40:00,Oeste,Pendente
9581,D,87.26764758111776,24,2023-01-07 15:41:00,Sul,Ativo
9582,A,120.15587142279293,31,2023-01-07 15:42:00,Oeste,Pendente
9583,C,90.64906904234407,83,2023-01-07 15:43:00,Norte,Ativo
9584,C,126.34491880295374,75,2023-01-07 15:44:00,Sul,Ativo
9585,A,86.17606746506101,29,2023-01-07 15:45:00,Leste,Ativo
9586,A,128.7642155256277,5,2023-01-07 15:46:00,Oeste,Inativo
9587,B,93.88526136738473,82,2023-01-07 15:47:00,Sul,Pendente
9588,D,106.60496178670049,67,2023-01-07 15:48:00,Sul,Pendente
9589,A,119.64515042407844,75,2023-01-07 15:49:00,Leste,Ativo
9590,A,110.23005998264587,85,2023-01-07 15:50:00,Leste,Ativo
9591,B,121.4132005657538,94,2023-01-07 15:51:00,Norte,Ativo
9592,B,70.88028909792673,83,2023-01-07 15:52:00,Sul,Ativo
9593,E,91.85596076510605,53,2023-01-07 15:53:00,Sul,Ativo
9594,C,101.26475314138246,89,2023-01-07 15:54:00,Norte,Ativo
9595,D,84.68963006312838,64,2023-01-07 15:55:00,Oeste,Ativo
9596,E,119.41569108554285,35,2023-01-07 15:56:00,Sul,Inativo
9597,A,89.75502305635571,12,2023-01-07 15:57:00,Sul,Ativo
9598,B,84.73053754219416,47,2023-01-07 15:58:00,Oeste,Ativo
9599,C,118.80913156748394,90,2023-01-07 15:59:00,Leste,Ativo
9600,E,79.09090984240179,55,2023-01-07 16:00:00,Leste,Inativo
9601,C,80.06563179716704,69,2023-01-07 16:01:00,Leste,Pendente
9602,B,110.16552862380195,83,2023-01-07 16:02:00,Norte,Ativo
9603,E,126.8764285909625,91,2023-01-07 16:03:00,Oeste,Ativo
9604,E,103.23357822005981,38,2023-01-07 16:04:00,Leste,Ativo
9605,C,67.68311740182325,29,2023-01-07 16:05:00,Norte,Ativo
9606,B,113.69869878802383,12,2023-01-07 16:06:00,Oeste,Ativo
9607,A,88.14803432105143,19,2023-01-07 16:07:00,Leste,Ativo
9608,E,122.41517267878193,9,2023-01-07 16:08:00,Sul,Ativo
9609,A,92.40692821816857,82,2023-01-07 16:09:00,Sul,Inativo
9610,B,122.87891140778271,29,2023-01-07 16:10:00,Leste,Ativo
9611,E,91.64381556831482,3,2023-01-07 16:11:00,Leste,Ativo
9612,E,86.22535364826497,87,2023-01-07 16:12:00,Norte,Ativo
9613,A,61.64870761956977,30,2023-01-07 16:13:00,Sul,Inativo
9614,D,86.80816992227238,58,2023-01-07 16:14:00,Oeste,Ativo
9615,A,103.54540305016891,88,2023-01-07 16:15:00,Leste,Ativo
9616,A,102.00888993719562,53,2023-01-07 16:16:00,Oeste,Inativo
9617,D,112.23271570996678,4,2023-01-07 16:17:00,Leste,Ativo
9618,B,124.88294807279485,57,2023-01-07 16:18:00,Sul,Ativo
9619,B,100.57333080737305,54,2023-01-07 16:19:00,Leste,Ativo
9620,E,101.35460787232253,28,2023-01-07 16:20:00,Oeste,Inativo
9621,C,122.25768506024197,16,2023-01-07 16:21:00,Sul,Ativo
9622,C,104.6203082915248,13,2023-01-07 16:22:00,Leste,Ativo
9623,E,81.53684514384628,72,2023-01-07 16:23:00,Sul,Ativo
9624,C,89.55737160105605,56,2023-01-07 16:24:00,Norte,Ativo
9625,A,57.40201103185484,53,2023-01-07 16:25:00,Oeste,Ativo
9626,A,81.26525289387968,48,2023-01-07 16:26:00,Leste,Ativo
9627,D,66.19361948245597,25,2023-01-07 16:27:00,Leste,Ativo
9628,D,107.02002308449698,66,2023-01-07 16:28:00,Leste,Ativo
9629,E,124.2306042460641,30,2023-01-07 16:29:00,Oeste,Ativo
9630,E,81.18302255587894,3,2023-01-07 16:30:00,Norte,Ativo
9631,E,81.92731272815294,23,2023-01-07 16:31:00,Oeste,Ativo
9632,A,118.86284511777762,29,2023-01-07 16:32:00,Leste,Inativo
9633,C,90.98225777041584,41,2023-01-07 16:33:00,Oeste,Inativo
9634,E,105.1349452207906,94,2023-01-07 16:34:00,Leste,Ativo
9635,E,114.8626653084967,11,2023-01-07 16:35:00,Oeste,Ativo
9636,A,85.83845854108293,21,2023-01-07 16:36:00,Sul,Ativo
9637,A,86.2268225805234,91,2023-01-07 16:37:00,Oeste,Inativo
9638,A,89.87228771006995,24,2023-01-07 16:38:00,Leste,Inativo
9639,C,68.92885554104316,95,2023-01-07 16:39:00,Leste,Ativo
9640,E,109.73353372138439,94,2023-01-07 16:40:00,Oeste,Inativo
9641,B,112.01737827447015,65,2023-01-07 16:41:00,Oeste,Pendente
9642,B,101.59377562889462,1,2023-01-07 16:42:00,Sul,Pendente
9643,E,127.19353473003899,54,2023-01-07 16:43:00,Norte,Pendente
9644,E,94.77629362404014,72,2023-01-07 16:44:00,Norte,Inativo
9645,E,112.351798094027,34,2023-01-07 16:45:00,Sul,Ativo
9646,E,109.71668848824385,80,2023-01-07 16:46:00,Norte,Ativo
9647,C,84.01776150878726,91,2023-01-07 16:47:00,Norte,Inativo
9648,B,123.09733094161537,68,2023-01-07 16:48:00,Leste,Ativo
9649,D,102.56350381341358,83,2023-01-07 16:49:00,Leste,Ativo
9650,B,119.49218222844343,29,2023-01-07 16:50:00,Leste,Ativo
9651,B,73.98133138471883,3,2023-01-07 16:51:00,Oeste,Inativo
9652,A,102.19506802551139,11,2023-01-07 16:52:00,Oeste,Ativo
9653,E,90.78813059346554,8,2023-01-07 16:53:00,Norte,Ativo
9654,E,82.9709684029959,62,2023-01-07 16:54:00,Oeste,Ativo
9655,E,128.18996195970192,33,2023-01-07 16:55:00,Leste,Pendente
9656,A,103.90593311913705,8,2023-01-07 16:56:00,Oeste,Ativo
9657,C,70.46062276850628,25,2023-01-07 16:57:00,Norte,Ativo
9658,C,90.05385559550571,88,2023-01-07 16:58:00,Leste,Ativo
9659,D,118.78103848815122,26,2023-01-07 16:59:00,Norte,Ativo
9660,C,82.9424358025162,26,2023-01-07 17:00:00,Oeste,Ativo
9661,C,80.9002929307287,17,2023-01-07 17:01:00,Sul,Inativo
9662,E,97.05910879120215,91,2023-01-07 17:02:00,Sul,Pendente
9663,B,109.38615584839789,29,2023-01-07 17:03:00,Leste,Ativo
9664,C,85.43455347962316,43,2023-01-07 17:04:00,Norte,Ativo
9665,C,107.81442751846203,73,2023-01-07 17:05:00,Sul,Inativo
9666,A,100.6972435222291,78,2023-01-07 17:06:00,Sul,Ativo
9667,D,103.12871734718621,5,2023-01-07 17:07:00,Leste,Ativo
9668,A,51.905124069403826,50,2023-01-07 17:08:00,Leste,Inativo
9669,E,100.31829926101341,94,2023-01-07 17:09:00,Norte,Inativo
9670,B,94.98618687606881,56,2023-01-07 17:10:00,Sul,Inativo
9671,D,107.80697497791903,63,2023-01-07 17:11:00,Norte,Ativo
9672,A,86.92393280412553,57,2023-01-07 17:12:00,Norte,Inativo
9673,C,92.5810899629076,92,2023-01-07 17:13:00,Leste,Ativo
9674,C,110.66207220069496,45,2023-01-07 17:14:00,Norte,Ativo
9675,D,128.91436224284655,37,2023-01-07 17:15:00,Oeste,Inativo
9676,C,73.50853850926235,72,2023-01-07 17:16:00,Norte,Ativo
9677,A,110.2629440779898,79,2023-01-07 17:17:00,Sul,Ativo
9678,A,124.39865951072967,92,2023-01-07 17:18:00,Norte,Inativo
9679,C,113.89409940934092,36,2023-01-07 17:19:00,Oeste,Inativo
9680,C,123.05074020660652,33,2023-01-07 17:20:00,Oeste,Ativo
9681,E,89.12956494109835,6,2023-01-07 17:21:00,Sul,Ativo
9682,B,124.73543779004413,76,2023-01-07 17:22:00,Sul,Inativo
9683,D,85.51075663515252,71,2023-01-07 17:23:00,Norte,Inativo
9684,A,101.10256410728113,45,2023-01-07 17:24:00,Oeste,Inativo
9685,D,89.95218504559882,92,2023-01-07 17:25:00,Oeste,Ativo
9686,E,90.75609633474086,7,2023-01-07 17:26:00,Norte,Ativo
9687,A,65.57292065611911,65,2023-01-07 17:27:00,Sul,Ativo
9688,E,60.5636966453612,24,2023-01-07 17:28:00,Oeste,Ativo
9689,E,123.53566764348642,45,2023-01-07 17:29:00,Norte,Ativo
9690,C,64.01998319577186,61,2023-01-07 17:30:00,Sul,Ativo
9691,D,105.00885187031906,19,2023-01-07 17:31:00,Norte,Ativo
9692,D,74.01928727468876,32,2023-01-07 17:32:00,Sul,Ativo
9693,C,83.02891481970774,30,2023-01-07 17:33:00,Sul,Ativo
9694,D,113.68605168276935,65,2023-01-07 17:34:00,Oeste,Ativo
9695,C,103.24067987224295,32,2023-01-07 17:35:00,Leste,Ativo
9696,A,97.45719170427775,57,2023-01-07 17:36:00,Oeste,Ativo
9697,E,122.89308438496425,20,2023-01-07 17:37:00,Norte,Ativo
9698,E,94.20651089810204,85,2023-01-07 17:38:00,Sul,Ativo
9699,D,124.59954920928905,83,2023-01-07 17:39:00,Oeste,Ativo
9700,B,78.61112027208887,94,2023-01-07 17:40:00,Sul,Inativo
9701,E,76.2041870796847,92,2023-01-07 17:41:00,Oeste,Inativo
9702,C,97.23663707440201,96,2023-01-07 17:42:00,Norte,Ativo
9703,B,100.06551814205963,30,2023-01-07 17:43:00,Norte,Inativo
9704,B,82.8322377158692,87,2023-01-07 17:44:00,Norte,Ativo
9705,E,94.47789104128486,91,2023-01-07 17:45:00,Oeste,Ativo
9706,E,127.29529509711193,59,2023-01-07 17:46:00,Leste,Pendente
9707,E,92.11216746123733,90,2023-01-07 17:47:00,Norte,Ativo
9708,C,61.27261450137835,62,2023-01-07 17:48:00,Oeste,Ativo
9709,B,65.13337195866863,67,2023-01-07 17:49:00,Leste,Inativo
9710,D,141.7325123068288,31,2023-01-07 17:50:00,Oeste,Pendente
9711,C,129.0115140163865,66,2023-01-07 17:51:00,Oeste,Pendente
9712,A,91.279960595501,54,2023-01-07 17:52:00,Norte,Pendente
9713,E,116.21187598491932,10,2023-01-07 17:53:00,Leste,Ativo
9714,B,105.20837213542191,38,2023-01-07 17:54:00,Oeste,Ativo
9715,C,125.41010762068791,83,2023-01-07 17:55:00,Oeste,Ativo
9716,A,78.57555427008897,31,2023-01-07 17:56:00,Oeste,Ativo
9717,C,79.14061933312468,29,2023-01-07 17:57:00,Oeste,Ativo
9718,C,126.3873755164592,25,2023-01-07 17:58:00,Norte,Inativo
9719,D,70.13514026498984,32,2023-01-07 17:59:00,Oeste,Ativo
9720,D,101.39605591673455,17,2023-01-07 18:00:00,Leste,Ativo
9721,C,99.10594368516429,45,2023-01-07 18:01:00,Sul,Ativo
9722,A,115.68523139004851,49,2023-01-07 18:02:00,Leste,Ativo
9723,B,102.79756447546023,87,2023-01-07 18:03:00,Oeste,Inativo
9724,B,97.35920627035522,18,2023-01-07 18:04:00,Oeste,Ativo
9725,E,92.38920543897896,75,2023-01-07 18:05:00,Leste,Ativo
9726,E,80.10387812780428,52,2023-01-07 18:06:00,Sul,Ativo
9727,B,96.67804473965796,20,2023-01-07 18:07:00,Norte,Ativo
9728,C,123.30198826130382,62,2023-01-07 18:08:00,Sul,Ativo
9729,C,94.28133710533048,13,2023-01-07 18:09:00,Sul,Ativo
9730,D,128.12520358348473,88,2023-01-07 18:10:00,Sul,Ativo
9731,D,114.62008490133712,43,2023-01-07 18:11:00,Leste,Ativo
9732,E,109.5315879309453,84,2023-01-07 18:12:00,Sul,Pendente
9733,B,96.76353543648045,92,2023-01-07 18:13:00,Norte,Ativo
9734,C,87.43181872075652,99,2023-01-07 18:14:00,Oeste,Ativo
9735,B,133.6317675184993,21,2023-01-07 18:15:00,Leste,Ativo
9736,A,115.87168235338288,6,2023-01-07 18:16:00,Leste,Ativo
9737,B,97.21239207480441,71,2023-01-07 18:17:00,Sul,Ativo
9738,A,133.98230037741496,93,2023-01-07 18:18:00,Oeste,Pendente
9739,D,112.5807596791634,53,2023-01-07 18:19:00,Oeste,Ativo
9740,D,71.59005428363548,87,2023-01-07 18:20:00,Oeste,Ativo
9741,E,91.46955103819813,52,2023-01-07 18:21:00,Leste,Ativo
9742,B,114.54214747031091,69,2023-01-07 18:22:00,Norte,Inativo
9743,B,130.1513490761397,86,2023-01-07 18:23:00,Oeste,Ativo
9744,A,147.22602045575715,9,2023-01-07 18:24:00,Leste,Ativo
9745,D,100.51135637589182,96,2023-01-07 18:25:00,Sul,Ativo
9746,A,112.32487619397087,74,2023-01-07 18:26:00,Oeste,Pendente
9747,D,87.76838859306808,46,2023-01-07 18:27:00,Sul,Ativo
